"projectID";"topic";"title"
"870232";"IBA-SWAFS-EURAXESS-GE-2019";"EURAXESS Georgia start-up"
"674923";"SCIENCE WAF SOCIETY";"SCIENCE WAF SOCIETY"
"713988";"SCIENCE WAF SOCIETY";"SCIENCE WAF SOCIETY"
"847673";"IBA-LEIT-NMBP-EuroNanoForum-2018";"Presidency event (conference) in Romania: EuroNanoForum 2019"
"101016460";"IBA-SwafS-Support-1-2020";"Support for the Research and Innovation Dimension of European Universities (Part I)"
"870217";"IBA-SWAFS-EURAXESS-AM-2019";"EURAXESS Armenia start-up"
"101035816";"IBA-SwafS-Support-2-2020";"Support for the Research and Innovation Dimension of European Universities (Part II)"
"674832";"INNOVATION";"Enhancing the innovation management capacity of SMEs"
"831321";"H2020EENSGA3";"EEN H2020 SGA3"
"826027";"IBA-EURATOM-FISA-2018";"Support to the FISA-EuradWaste Conference on Euratom research and training policies"
"743761";"H2020-SGA2-EEN";"H2020 2D CONSULTATION EEN"
"953360";"IBA-SWFS-EUCYS-2020";"EUCYS 2020"
"822257";"IBA-EURATOM-Ukraine-2018";"Training and information programme following association of Ukraine in Euratom in 2016"
"867453";"WF-01-2018";"Widening Fellowships"
"872499";"SwafS-09-2018-2019-2020";"Supporting research organisations to implement gender equality plans"
"810701";"WIDESPREAD-03-2017";"ERA Chairs"
"812065";"EIC-SMEInst-2018-2020";"SME instrument"
"101000020";"IBA-SC6-Croatia-Presidency-2019";"Presidency events- Croatia"
"831250";"H2020EENSGA3";"EEN H2020 SGA3"
"743490";"H2020-SGA2-EEN";"H2020 2D CONSULTATION EEN"
"831235";"H2020EENSGA3";"EEN H2020 SGA3"
"674866";"INNOVATION";"Enhancing the innovation management capacity of SMEs"
"880002";"H2020-EEN-SGA4";"H2020 ENTREPRISE EUROPE NETWORK SGA4 2020-2021"
"879557";"H2020-EEN-SGA4";"H2020 ENTREPRISE EUROPE NETWORK SGA4 2020-2021"
"770686";"H2020-EEN-SGA2-2017-1";"EEN H2020 SGA2 2D BATCH"
"743736";"H2020-SGA2-EEN";"H2020 2D CONSULTATION EEN"
"831319";"H2020EENSGA3";"EEN H2020 SGA3"
"879838";"H2020-EEN-SGA4";"H2020 ENTREPRISE EUROPE NETWORK SGA4 2020-2021"
"674828";"INNOVATION";"Enhancing the innovation management capacity of SMEs"
"643282";"INNOSUP";"INNOSUP"
"870485";"LC-SPACE-14-TEC-2018-2019";"Earth observation technologies"
"781638";"IBA-SWFS-ESOF-2017";"The Euroscience Open Forum (ESOF) 2018"
"101006203";"SwafS-26-2020";"Innovators of the future: bridging the gender gap"
"101004206";"SPACE-10-TEC-2018-2020";"Technologies for European non-dependence and competitiveness"
"831208";"H2020EENSGA3";"EEN H2020 SGA3"
"879110";"H2020-EEN-SGA4";"H2020 ENTREPRISE EUROPE NETWORK SGA4 2020-2021"
"741617";"H2020-SGA2-EEN";"H2020 2D CONSULTATION EEN"
"776379";"GALILEO-1-2017";"EGNSS Transport applications"
"674805";"INNOVATION";"Enhancing the innovation management capacity of SMEs"
"887644";"EIC-SMEInst-2018-2020";"SME instrument"
"864004";"EIC-SMEInst-2018-2020";"SME instrument"
"816580";"EIC-SMEInst-2018-2020";"SME instrument"
"672664";"INNOVATION";"Enhancing the innovation management capacity of SMEs"
"828436";"EIC-SMEInst-2018-2020";"SME instrument"
"836144";"EIC-SMEInst-2018-2020";"SME instrument"
"816414";"EIC-SMEInst-2018-2020";"SME instrument"
"101015557";"IBA-SWAFS-PlanS-2020";"Support to Plan S implementation"
"863225";"EIC-SMEInst-2018-2020";"SME instrument"
"824755";"EIC-SMEInst-2018-2020";"SME instrument"
"816753";"EIC-SMEInst-2018-2020";"SME instrument"
"848631";"EIC-SMEInst-2018-2020";"SME instrument"
"872707";"EIC-SMEInst-2018-2020";"SME instrument"
"882323";"EIC-SMEInst-2018-2020";"SME instrument"
"815724";"EIC-SMEInst-2018-2020";"SME instrument"
"849481";"EIC-SMEInst-2018-2020";"SME instrument"
"735751";"SMEInst-12-2016-2017";"New business models for inclusive, innovative and reflective societies"
"837253";"EIC-SMEInst-2018-2020";"SME instrument"
"967831";"EIC-SMEInst-2018-2020";"SME instrument"
"867958";"EIC-SMEInst-2018-2020";"SME instrument"
"712610";"INSO-10-2015-1";"SME business model innovation"
"834193";"EIC-SMEInst-2018-2020";"SME instrument"
"875988";"EIC-SMEInst-2018-2020";"SME instrument"
"837040";"EIC-SMEInst-2018-2020";"SME instrument"
"811358";"EIC-SMEInst-2018-2020";"SME instrument"
"101003442";"WF-02-2019";"Widening Fellowships"
"876689";"EIC-SMEInst-2018-2020";"SME instrument"
"815582";"EIC-SMEInst-2018-2020";"SME instrument"
"815686";"EIC-SMEInst-2018-2020";"SME instrument"
"826934";"EIC-SMEInst-2018-2020";"SME instrument"
"837634";"EIC-SMEInst-2018-2020";"SME instrument"
"779071";"SMEInst-12-2016-2017";"New business models for inclusive, innovative and reflective societies"
"684890";"INSO-9-2015-1";"Innovative mobile e-government applications by SMEs"
"836268";"EIC-SMEInst-2018-2020";"SME instrument"
"888290";"EIC-SMEInst-2018-2020";"SME instrument"
"835567";"EIC-SMEInst-2018-2020";"SME instrument"
"816545";"EIC-SMEInst-2018-2020";"SME instrument"
"879961";"EIC-SMEInst-2018-2020";"SME instrument"
"822927";"EIC-SMEInst-2018-2020";"SME instrument"
"823310";"EIC-SMEInst-2018-2020";"SME instrument"
"805970";"SMEInst-12-2016-2017";"New business models for inclusive, innovative and reflective societies"
"854926";"EIC-SMEInst-2018-2020";"SME instrument"
"836601";"EIC-SMEInst-2018-2020";"SME instrument"
"828151";"EIC-SMEInst-2018-2020";"SME instrument"
"726317";"SMEInst-13-2016-2017";"Engaging SMEs in security research and development"
"873511";"EIC-SMEInst-2018-2020";"SME instrument"
"882689";"EIC-SMEInst-2018-2020";"SME instrument"
"817010";"EIC-SMEInst-2018-2020";"SME instrument"
"877495";"EIC-SMEInst-2018-2020";"SME instrument"
"877350";"EIC-SMEInst-2018-2020";"SME instrument"
"858498";"EIC-SMEInst-2018-2020";"SME instrument"
"874126";"EIC-SMEInst-2018-2020";"SME instrument"
"832190";"EIC-SMEInst-2018-2020";"SME instrument"
"858896";"EIC-SMEInst-2018-2020";"SME instrument"
"831272";"H2020EENSGA3";"EEN H2020 SGA3"
"879448";"H2020-EEN-SGA4";"H2020 ENTREPRISE EUROPE NETWORK SGA4 2020-2021"
"643126";"INNOSUP";"INNOSUP"
"738231";"H2020-SGA2-EEN";"H2020 2D CONSULTATION EEN"
"730834";"INNOSUP-05-2016-2017";"Peer learning of innovation agencies"
"674843";"INNOVATION";"Enhancing the innovation management capacity of SMEs"
"790798";"SMEInst-13-2016-2017";"Engaging SMEs in security research and development"
"696917";"DRS-17-2015-1";"Critical infrastructure protection topic 7: SME instrument topic: Protection of Urban soft targets and critical infrastructures"
"872800";"EIC-SMEInst-2018-2020";"SME instrument"
"876505";"EIC-SMEInst-2018-2020";"SME instrument"
"739607";"INNOSUP-02-2016";"European SME innovation Associate - pilot"
"877307";"EIC-SMEInst-2018-2020";"SME instrument"
"873534";"EIC-SMEInst-2018-2020";"SME instrument"
"811866";"EIC-SMEInst-2018-2020";"SME instrument"
"954555";"EIC-SMEInst-2018-2020";"SME instrument"
"960251";"EIC-SMEInst-2018-2020";"SME instrument"
"739667";"INNOSUP-02-2016";"European SME innovation Associate - pilot"
"641495";"GALILEO-2-2014";"Small and Medium Enterprise (SME) based EGNSS applications"
"868392";"EIC-SMEInst-2018-2020";"SME instrument"
"867485";"EIC-SMEInst-2018-2020";"SME instrument"
"878207";"EIC-SMEInst-2018-2020";"SME instrument"
"663815";"DRS-17-2014-1";"Critical infrastructure protection topic 7: SME instrument topic: “Protection of Urban soft targets and urban critical infrastructures”"
"666490";"DRS-17-2014";"Critical infrastructure protection topic 7: SME instrument topic: “Protection of Urban soft targets and urban critical infrastructures”"
"836886";"EIC-SMEInst-2018-2020";"SME instrument"
"826923";"EIC-SMEInst-2018-2020";"SME instrument"
"850151";"EIC-SMEInst-2018-2020";"SME instrument"
"946442";"EIC-SMEInst-2018-2020";"SME instrument"
"817421";"EIC-SMEInst-2018-2020";"SME instrument"
"880240";"EIC-SMEInst-2018-2020";"SME instrument"
"881193";"EIC-SMEInst-2018-2020";"SME instrument"
"969297";"EIC-SMEInst-2018-2020";"SME instrument"
"880041";"EIC-SMEInst-2018-2020";"SME instrument"
"849307";"EIC-SMEInst-2018-2020";"SME instrument"
"874042";"EIC-SMEInst-2018-2020";"SME instrument"
"955073";"EIC-SMEInst-2018-2020";"SME instrument"
"730848";"INNOSUP-05-2016-2017";"Peer learning of innovation agencies"
"776962";"INNOSUP-05-2016-2017";"Peer learning of innovation agencies"
"863831";"EIC-SMEInst-2018-2020";"SME instrument"
"101038054";"WF-03-2020";"Widening Fellowships"
"814729";"IBA-SC6-AUSTRIA-2018";"Presidency events - Austria"
"836435";"EIC-SMEInst-2018-2020";"SME instrument"
"827952";"EIC-SMEInst-2018-2020";"SME instrument"
"873862";"EIC-SMEInst-2018-2020";"SME instrument"
"868243";"EIC-SMEInst-2018-2020";"SME instrument"
"879608";"EIC-SMEInst-2018-2020";"SME instrument"
"849119";"EIC-SMEInst-2018-2020";"SME instrument"
"881444";"EIC-SMEInst-2018-2020";"SME instrument"
"889783";"EIC-SMEInst-2018-2020";"SME instrument"
"946602";"EIC-SMEInst-2018-2020";"SME instrument"
"762074";"SMEInst-13-2016-2017";"Engaging SMEs in security research and development"
"823176";"EIC-SMEInst-2018-2020";"SME instrument"
"876306";"EIC-SMEInst-2018-2020";"SME instrument"
"876360";"EIC-SMEInst-2018-2020";"SME instrument"
"880495";"EIC-SMEInst-2018-2020";"SME instrument"
"816493";"EIC-SMEInst-2018-2020";"SME instrument"
"867992";"EIC-SMEInst-2018-2020";"SME instrument"
"876712";"EIC-SMEInst-2018-2020";"SME instrument"
"829774";"EIC-SMEInst-2018-2020";"SME instrument"
"889200";"EIC-SMEInst-2018-2020";"SME instrument"
"968107";"EIC-SMEInst-2018-2020";"SME instrument"
"863723";"EIC-SMEInst-2018-2020";"SME instrument"
"674379";"DRS-17-2014-1";"Critical infrastructure protection topic 7: SME instrument topic: “Protection of Urban soft targets and urban critical infrastructures”"
"836942";"EIC-SMEInst-2018-2020";"SME instrument"
"887457";"EIC-SMEInst-2018-2020";"SME instrument"
"829983";"EIC-SMEInst-2018-2020";"SME instrument"
"953629";"EIC-SMEInst-2018-2020";"SME instrument"
"831041";"EIC-FTI-2018-2020";"Fast Track to Innovation (FTI)"
"957068";"INNOSUP-02-2019-2020";"European SME innovation Associate - pilot"
"884251";"EIC-SMEInst-2018-2020";"SME instrument"
"876908";"EIC-SMEInst-2018-2020";"SME instrument"
"961930";"EIC-SMEInst-2018-2020";"SME instrument"
"873723";"EIC-SMEInst-2018-2020";"SME instrument"
"889258";"EIC-SMEInst-2018-2020";"SME instrument"
"848560";"EIC-SMEInst-2018-2020";"SME instrument"
"887856";"EIC-SMEInst-2018-2020";"SME instrument"
"101009067";"H2020-EIC-SMEInst-2020-4";"H2020-EIC Accelerator pilot –SME Instrument - Green Deal"
"781305";"SMEInst-02-2016-2017";"Accelerating the uptake of nanotechnologies advanced materials or advanced manufacturing and processing technologies by SMEs"
"868435";"EIC-SMEInst-2018-2020";"SME instrument"
"811592";"EIC-SMEInst-2018-2020";"SME instrument"
"854460";"EIC-SMEInst-2018-2020";"SME instrument"
"861841";"INNOSUP-02-2019-2020";"European SME innovation Associate - pilot"
"868579";"EIC-SMEInst-2018-2020";"SME instrument"
"880432";"EIC-SMEInst-2018-2020";"SME instrument"
"876518";"EIC-SMEInst-2018-2020";"SME instrument"
"959521";"EIC-SMEInst-2018-2020";"SME instrument"
"866584";"EIC-SMEInst-2018-2020";"SME instrument"
"882436";"EIC-SMEInst-2018-2020";"SME instrument"
"873538";"EIC-SMEInst-2018-2020";"SME instrument"
"728320";"SMEInst-04-2016-2017";"Engaging SMEs in space research and development"
"969201";"EIC-SMEInst-2018-2020";"SME instrument"
"955862";"INNOSUP-02-2019-2020";"European SME innovation Associate - pilot"
"880965";"EIC-SMEInst-2018-2020";"SME instrument"
"847630";"EIC-SMEInst-2018-2020";"SME instrument"
"811977";"EIC-SMEInst-2018-2020";"SME instrument"
"729057";"SMEInst-13-2016-2017";"Engaging SMEs in security research and development"
"816397";"EIC-SMEInst-2018-2020";"SME instrument"
"876326";"EIC-SMEInst-2018-2020";"SME instrument"
"868599";"EIC-SMEInst-2018-2020";"SME instrument"
"959600";"EIC-SMEInst-2018-2020";"SME instrument"
"956584";"INNOSUP-02-2019-2020";"European SME innovation Associate - pilot"
"876386";"EIC-SMEInst-2018-2020";"SME instrument"
"873550";"EIC-SMEInst-2018-2020";"SME instrument"
"848537";"EIC-SMEInst-2018-2020";"SME instrument"
"867690";"EIC-SMEInst-2018-2020";"SME instrument"
"885803";"EIC-SMEInst-2018-2020";"SME instrument"
"739614";"INNOSUP-02-2016";"European SME innovation Associate - pilot"
"674274";"DRS-17-2014";"Critical infrastructure protection topic 7: SME instrument topic: “Protection of Urban soft targets and urban critical infrastructures”"
"835770";"EIC-SMEInst-2018-2020";"SME instrument"
"673138";"DRS-17-2014-1";"Critical infrastructure protection topic 7: SME instrument topic: “Protection of Urban soft targets and urban critical infrastructures”"
"729375";"SMEInst-02-2016-2017";"Accelerating the uptake of nanotechnologies advanced materials or advanced manufacturing and processing technologies by SMEs"
"888409";"EIC-SMEInst-2018-2020";"SME instrument"
"824717";"EIC-SMEInst-2018-2020";"SME instrument"
"651823";"DRS-17-2014-1";"Critical infrastructure protection topic 7: SME instrument topic: “Protection of Urban soft targets and urban critical infrastructures”"
"712317";"DRS-17-2015-1";"Critical infrastructure protection topic 7: SME instrument topic: Protection of Urban soft targets and critical infrastructures"
"875863";"EIC-SMEInst-2018-2020";"SME instrument"
"651137";"Space-SME-2014-1";"SME Instrument"
"885615";"EIC-SMEInst-2018-2020";"SME instrument"
"878216";"EIC-SMEInst-2018-2020";"SME instrument"
"744926";"SMEInst-13-2016-2017";"Engaging SMEs in security research and development"
"954905";"EIC-SMEInst-2018-2020";"SME instrument"
"101038092";"WF-03-2020";"Widening Fellowships"
"816678";"EIC-SMEInst-2018-2020";"SME instrument"
"876526";"EIC-SMEInst-2018-2020";"SME instrument"
"830150";"EIC-SMEInst-2018-2020";"SME instrument"
"881182";"EIC-SMEInst-2018-2020";"SME instrument"
"815783";"EIC-SMEInst-2018-2020";"SME instrument"
"673727";"NMP-25-2014";"Accelerating the uptake of nanotechnologies, advanced materials or advanced manufacturing and processing technologies by SMEs"
"651414";"DRS-17-2014-1";"Critical infrastructure protection topic 7: SME instrument topic: “Protection of Urban soft targets and urban critical infrastructures”"
"817286";"EIC-SMEInst-2018-2020";"SME instrument"
"875971";"EIC-SMEInst-2018-2020";"SME instrument"
"874102";"EIC-SMEInst-2018-2020";"SME instrument"
"946897";"EIC-SMEInst-2018-2020";"SME instrument"
"718493";"DRS-17-2015-1";"Critical infrastructure protection topic 7: SME instrument topic: Protection of Urban soft targets and critical infrastructures"
"871747";"EIC-SMEInst-2018-2020";"SME instrument"
"885407";"EIC-SMEInst-2018-2020";"SME instrument"
"812167";"EIC-SMEInst-2018-2020";"SME instrument"
"880895";"EIC-SMEInst-2018-2020";"SME instrument"
"878051";"EIC-SMEInst-2018-2020";"SME instrument"
"957112";"INNOSUP-02-2019-2020";"European SME innovation Associate - pilot"
"858632";"EIC-SMEInst-2018-2020";"SME instrument"
"889719";"EIC-SMEInst-2018-2020";"SME instrument"
"878239";"EIC-SMEInst-2018-2020";"SME instrument"
"961205";"EIC-SMEInst-2018-2020";"SME instrument"
"745077";"SMEInst-02-2016-2017";"Accelerating the uptake of nanotechnologies advanced materials or advanced manufacturing and processing technologies by SMEs"
"876211";"EIC-SMEInst-2018-2020";"SME instrument"
"867458";"WF-01-2018";"Widening Fellowships"
"816756";"EIC-SMEInst-2018-2020";"SME instrument"
"877041";"EIC-SMEInst-2018-2020";"SME instrument"
"854642";"EIC-SMEInst-2018-2020";"SME instrument"
"826943";"EIC-SMEInst-2018-2020";"SME instrument"
"829877";"EIC-SMEInst-2018-2020";"SME instrument"
"832574";"EIC-SMEInst-2018-2020";"SME instrument"
"888793";"EIC-SMEInst-2018-2020";"SME instrument"
"815049";"EIC-SMEInst-2018-2020";"SME instrument"
"826898";"EIC-SMEInst-2018-2020";"SME instrument"
"965674";"EIC-FTI-2018-2020";"Fast Track to Innovation (FTI)"
"674862";"INNOVATION";"Enhancing the innovation management capacity of SMEs"
"739564";"H2020-SGA2-EEN";"H2020 2D CONSULTATION EEN"
"879000";"H2020-EEN-SGA4";"H2020 ENTREPRISE EUROPE NETWORK SGA4 2020-2021"
"759596";"INNOSUP-05-2016-2017";"Peer learning of innovation agencies"
"831207";"H2020EENSGA3";"EEN H2020 SGA3"
"641896";"INNOSUP";"INNOSUP"
"791486";"SMEInst-13-2016-2017";"Engaging SMEs in security research and development"
"855159";"EIC-SMEInst-2018-2020";"SME instrument"
"828172";"EIC-SMEInst-2018-2020";"SME instrument"
"837512";"EIC-SMEInst-2018-2020";"SME instrument"
"822641";"EIC-SMEInst-2018-2020";"SME instrument"
"875785";"EIC-SMEInst-2018-2020";"SME instrument"
"822142";"EIC-SMEInst-2018-2020";"SME instrument"
"878106";"EIC-SMEInst-2018-2020";"SME instrument"
"856075";"EIC-SMEInst-2018-2020";"SME instrument"
"868586";"EIC-SMEInst-2018-2020";"SME instrument"
"880054";"EIC-SMEInst-2018-2020";"SME instrument"
"816044";"EIC-SMEInst-2018-2020";"SME instrument"
"815653";"EIC-SMEInst-2018-2020";"SME instrument"
"815598";"EIC-SMEInst-2018-2020";"SME instrument"
"954072";"EIC-SMEInst-2018-2020";"SME instrument"
"888082";"EIC-SMEInst-2018-2020";"SME instrument"
"816426";"EIC-SMEInst-2018-2020";"SME instrument"
"957149";"INNOSUP-02-2019-2020";"European SME innovation Associate - pilot"
"835759";"EIC-SMEInst-2018-2020";"SME instrument"
"835548";"EIC-SMEInst-2018-2020";"SME instrument"
"876017";"EIC-SMEInst-2018-2020";"SME instrument"
"855664";"EIC-SMEInst-2018-2020";"SME instrument"
"763210";"SMEInst-02-2016-2017";"Accelerating the uptake of nanotechnologies advanced materials or advanced manufacturing and processing technologies by SMEs"
"808636";"SMEInst-04-2016-2017";"Engaging SMEs in space research and development"
"835420";"EIC-SMEInst-2018-2020";"SME instrument"
"834978";"EIC-SMEInst-2018-2020";"SME instrument"
"886990";"EIC-SMEInst-2018-2020";"SME instrument"
"876021";"EIC-SMEInst-2018-2020";"SME instrument"
"880349";"EIC-SMEInst-2018-2020";"SME instrument"
"827908";"EIC-SMEInst-2018-2020";"SME instrument"
"854791";"EIC-SMEInst-2018-2020";"SME instrument"
"830019";"EIC-SMEInst-2018-2020";"SME instrument"
"849469";"EIC-SMEInst-2018-2020";"SME instrument"
"889633";"EIC-SMEInst-2018-2020";"SME instrument"
"877807";"EIC-SMEInst-2018-2020";"SME instrument"
"781562";"SMEInst-02-2016-2017";"Accelerating the uptake of nanotechnologies advanced materials or advanced manufacturing and processing technologies by SMEs"
"101009283";"H2020-EIC-SMEInst-2020-4";"H2020-EIC Accelerator pilot –SME Instrument - Green Deal"
"101009382";"H2020-EIC-SMEInst-2020-4";"H2020-EIC Accelerator pilot –SME Instrument - Green Deal"
"816950";"EIC-SMEInst-2018-2020";"SME instrument"
"876290";"EIC-SMEInst-2018-2020";"SME instrument"
"960768";"EIC-SMEInst-2018-2020";"SME instrument"
"888297";"EIC-SMEInst-2018-2020";"SME instrument"
"816658";"EIC-SMEInst-2018-2020";"SME instrument"
"880328";"EIC-SMEInst-2018-2020";"SME instrument"
"826595";"EIC-SMEInst-2018-2020";"SME instrument"
"877385";"EIC-SMEInst-2018-2020";"SME instrument"
"867190";"EIC-SMEInst-2018-2020";"SME instrument"
"954904";"EIC-SMEInst-2018-2020";"SME instrument"
"876691";"EIC-SMEInst-2018-2020";"SME instrument"
"889591";"EIC-SMEInst-2018-2020";"SME instrument"
"887401";"EIC-SMEInst-2018-2020";"SME instrument"
"954909";"EIC-SMEInst-2018-2020";"SME instrument"
"832168";"EIC-SMEInst-2018-2020";"SME instrument"
"968411";"EIC-SMEInst-2018-2020";"SME instrument"
"878276";"EIC-SMEInst-2018-2020";"SME instrument"
"960129";"EIC-SMEInst-2018-2020";"SME instrument"
"809263";"SMEInst-02-2016-2017";"Accelerating the uptake of nanotechnologies advanced materials or advanced manufacturing and processing technologies by SMEs"
"817116";"EIC-SMEInst-2018-2020";"SME instrument"
"643332";"INNOSUP";"INNOSUP"
"945807";"EIC-SMEInst-2018-2020";"SME instrument"
"875058";"EIC-SMEInst-2018-2020";"SME instrument"
"824206";"INNOSUP-06-2018";"Supporting experimentation in innovation agencies"
"827452";"EIC-SMEInst-2018-2020";"SME instrument"
"873466";"EIC-SMEInst-2018-2020";"SME instrument"
"816538";"EIC-SMEInst-2018-2020";"SME instrument"
"876335";"EIC-SMEInst-2018-2020";"SME instrument"
"829654";"EIC-SMEInst-2018-2020";"SME instrument"
"877773";"EIC-SMEInst-2018-2020";"SME instrument"
"827087";"EIC-SMEInst-2018-2020";"SME instrument"
"817335";"EIC-SMEInst-2018-2020";"SME instrument"
"878416";"EIC-SMEInst-2018-2020";"SME instrument"
"874466";"EIC-SMEInst-2018-2020";"SME instrument"
"876156";"EIC-SMEInst-2018-2020";"SME instrument"
"835463";"EIC-SMEInst-2018-2020";"SME instrument"
"867915";"EIC-SMEInst-2018-2020";"SME instrument"
"736017";"SMEInst-13-2016-2017";"Engaging SMEs in security research and development"
"835970";"EIC-SMEInst-2018-2020";"SME instrument"
"867316";"EIC-SMEInst-2018-2020";"SME instrument"
"887317";"EIC-SMEInst-2018-2020";"SME instrument"
"854728";"EIC-SMEInst-2018-2020";"SME instrument"
"849969";"EIC-SMEInst-2018-2020";"SME instrument"
"853706";"EIC-SMEInst-2018-2020";"SME instrument"
"827313";"EIC-SMEInst-2018-2020";"SME instrument"
"887968";"EIC-SMEInst-2018-2020";"SME instrument"
"858630";"EIC-SMEInst-2018-2020";"SME instrument"
"736112";"SMEInst-02-2016-2017";"Accelerating the uptake of nanotechnologies advanced materials or advanced manufacturing and processing technologies by SMEs"
"855049";"EIC-SMEInst-2018-2020";"SME instrument"
"697581";"INSO-10-2015-1";"SME business model innovation"
"886084";"EIC-SMEInst-2018-2020";"SME instrument"
"855028";"EIC-SMEInst-2018-2020";"SME instrument"
"854346";"EIC-SMEInst-2018-2020";"SME instrument"
"946437";"EIC-SMEInst-2018-2020";"SME instrument"
"878129";"EIC-SMEInst-2018-2020";"SME instrument"
"774802";"SMEInst-13-2016-2017";"Engaging SMEs in security research and development"
"961480";"EIC-SMEInst-2018-2020";"SME instrument"
"816437";"EIC-SMEInst-2018-2020";"SME instrument"
"691556";"INNOSUP-1-2015";"Cluster faciltated projects for new value chains"
"880707";"EIC-SMEInst-2018-2020";"SME instrument"
"887507";"EIC-SMEInst-2018-2020";"SME instrument"
"763215";"SMEInst-12-2016-2017";"New business models for inclusive, innovative and reflective societies"
"828176";"EIC-SMEInst-2018-2020";"SME instrument"
"854501";"EIC-SMEInst-2018-2020";"SME instrument"
"847396";"IBA-LEIT-NMBP-Finnish-Presidency-2018";"Presidency event (conference) in Finland: Sustainable Smart Manufacturing"
"854596";"EIC-SMEInst-2018-2020";"SME instrument"
"887858";"EIC-SMEInst-2018-2020";"SME instrument"
"101038096";"WF-03-2020";"Widening Fellowships"
"868218";"EIC-SMEInst-2018-2020";"SME instrument"
"946013";"EIC-SMEInst-2018-2020";"SME instrument"
"830036";"EIC-SMEInst-2018-2020";"SME instrument"
"651669";"DRS-17-2014-1";"Critical infrastructure protection topic 7: SME instrument topic: “Protection of Urban soft targets and urban critical infrastructures”"
"673751";"DRS-17-2014-1";"Critical infrastructure protection topic 7: SME instrument topic: “Protection of Urban soft targets and urban critical infrastructures”"
"869060";"EIC-SMEInst-2018-2020";"SME instrument"
"827876";"EIC-SMEInst-2018-2020";"SME instrument"
"827447";"EIC-SMEInst-2018-2020";"SME instrument"
"889124";"EIC-SMEInst-2018-2020";"SME instrument"
"873312";"EIC-SMEInst-2018-2020";"SME instrument"
"959151";"EIC-SMEInst-2018-2020";"SME instrument"
"889126";"EIC-SMEInst-2018-2020";"SME instrument"
"836564";"EIC-SMEInst-2018-2020";"SME instrument"
"876676";"EIC-SMEInst-2018-2020";"SME instrument"
"673755";"NMP-25-2014-1";"Accelerating the uptake of nanotechnologies, advanced materials or advanced manufacturing and processing technologies by SMEs"
"867710";"EIC-SMEInst-2018-2020";"SME instrument"
"882359";"EIC-SMEInst-2018-2020";"SME instrument"
"822968";"EIC-SMEInst-2018-2020";"SME instrument"
"816831";"EIC-SMEInst-2018-2020";"SME instrument"
"959275";"INNOSUP-05-2018-2020";"Peer learning of innovation agencies"
"826614";"EIC-SMEInst-2018-2020";"SME instrument"
"873149";"INNOSUP-01-2018-2020";"Cluster facilitated projects for new industrial value chains"
"101010175";"H2020-EIC-SMEInst-2020-4";"H2020-EIC Accelerator pilot –SME Instrument - Green Deal"
"968384";"EIC-SMEInst-2018-2020";"SME instrument"
"957138";"INNOSUP-02-2019-2020";"European SME innovation Associate - pilot"
"816987";"EIC-SMEInst-2018-2020";"SME instrument"
"967978";"EIC-SMEInst-2018-2020";"SME instrument"
"672922";"DRS-17-2014-1";"Critical infrastructure protection topic 7: SME instrument topic: “Protection of Urban soft targets and urban critical infrastructures”"
"961989";"EIC-SMEInst-2018-2020";"SME instrument"
"854343";"EIC-SMEInst-2018-2020";"SME instrument"
"729624";"SMEInst-12-2016-2017";"New business models for inclusive, innovative and reflective societies"
"889868";"EIC-SMEInst-2018-2020";"SME instrument"
"827608";"EIC-SMEInst-2018-2020";"SME instrument"
"886620";"EIC-SMEInst-2018-2020";"SME instrument"
"815494";"EIC-SMEInst-2018-2020";"SME instrument"
"662125";"NFRP-10-2015";"Education and training (Bologna and Copenhagen processes)"
"827344";"EIC-SMEInst-2018-2020";"SME instrument"
"101035794";"IBA-LEIT-NMBP-Portugal-Presidency-2020";"Presidency event (conference) in Portugal: EuroNanoForum 2021"
"827357";"EIC-SMEInst-2018-2020";"SME instrument"
"849713";"EIC-SMEInst-2018-2020";"SME instrument"
"861910";"INNOSUP-02-2019-2020";"European SME innovation Associate - pilot"
"808030";"SMEInst-12-2016-2017";"New business models for inclusive, innovative and reflective societies"
"815657";"EIC-SMEInst-2018-2020";"SME instrument"
"828400";"EIC-SMEInst-2018-2020";"SME instrument"
"878326";"EIC-SMEInst-2018-2020";"SME instrument"
"855417";"EIC-SMEInst-2018-2020";"SME instrument"
"859529";"EIC-SMEInst-2018-2020";"SME instrument"
"876376";"EIC-SMEInst-2018-2020";"SME instrument"
"854910";"EIC-SMEInst-2018-2020";"SME instrument"
"101010128";"H2020-EIC-SMEInst-2020-4";"H2020-EIC Accelerator pilot –SME Instrument - Green Deal"
"866687";"EIC-SMEInst-2018-2020";"SME instrument"
"877211";"EIC-SMEInst-2018-2020";"SME instrument"
"970564";"EIC-SMEInst-2018-2020";"SME instrument"
"950757";"EIC-FTI-2018-2020";"Fast Track to Innovation (FTI)"
"884831";"EIC-SMEInst-2018-2020";"SME instrument"
"833487";"EIC-SMEInst-2018-2020";"SME instrument"
"815738";"EIC-SMEInst-2018-2020";"SME instrument"
"837201";"EIC-SMEInst-2018-2020";"SME instrument"
"867002";"EIC-SMEInst-2018-2020";"SME instrument"
"870264";"SPACE-EGNSS-4-2019";"Awareness Raising and capacity building"
"888115";"EIC-SMEInst-2018-2020";"SME instrument"
"827457";"EIC-SMEInst-2018-2020";"SME instrument"
